Región,Comuna,Latitude,Longitude,Razón social,Nombre de Establecimiento,Rubro,ID Establecimiento,Generación Residuos Peligrosos ton/año (2016),Emisión al aire año ton/año (2016),Emisión CO2 ton/año (2016),Emisión NOX ton/año (2016),Emisión SO2 ton/año (2016),"Emisión MP2,5 ton/año (2016)",Emisión MP 10 ton/año (2016),Generación de residuos no peligrosos ton/año 2016,Destinatario de residuos no peligrosos ton/año (2016)
Metropolitana de Santiago,Conchalí,-33.39062074,-70.68897355,SUPERMERCADOS MONTSERRAT S.A.C.,SUPERMERCADO MONTSERRAT,Comercio,9129,-,-,-,-,-,-,-,712.27,-
Metropolitana de Santiago,Vitacura,-33.3906126,-70.57296236,CLINICA ALEMANA DE SANTIAGO S A,CONVENIO,Otras actividades,5452491,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.39058191,-70.62365176,REUTTER S A,DROGUERIA REUTTER,Comercio,322755,4.208,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.39056931,-70.61355658,COMUNIDAD EDIFICIO SEIS,COMUNIDAD EDIFICIO SEIS,Otras actividades,3094215,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Renca,-33.39053808,-70.68974599,LABORATORIOS BELLCOS LIMITADA,LABORATORIOS BELLCOS,Industria manufacturera,5463093,-,-,-,-,-,-,-,30.23,-
Metropolitana de Santiago,Vitacura,-33.39052037,-70.5724124,CENTRO DE SALUD GUNTER MUND Y CIA LTDA,SPAMUND,Otras actividades,5463364,-,6292.14032,6292.14032,0,0,0,0,-,-
Metropolitana de Santiago,Conchalí,-33.39040736,-70.67544518,"MORALES RIQUELME Y SALAS GARRIDO SERVICIOS Y
            DISTRIBUIDORES DE COMBUST",F 695 INDEPENDENCIA,Combustibles,5459111,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.39039029,-70.61137087,"EDIFICIO LOS ACACIOS CONDOMINIO BOSQUES DE LA PIRAMIDE
            NRO 5",CONDOMINIO BOSQUES DE LA PIRAMIDE.- TORRE LOS ACACIOS,0,4556633,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Las Condes,-33.39037937,-70.54124316,SUPERMERCADOS MONTSERRAT S.A.C.,SUPERMERCADOS MONTSERRAT SAC,Comercio,84915,-,-,-,-,-,-,-,72.71,-
Metropolitana de Santiago,Huechuraba,-33.39034348,-70.61358466,COMUNIDAD EDIFICIO DIEZ,COMUNIDAD EDIFICIO DIEZ,Otras actividades,5459522,-,-,-,-,-,-,-,227.8076,-
Metropolitana de Santiago,Huechuraba,-33.39030699,-70.61500308,COMUNIDAD EDIFICIO EL CONDOR NUMERO QUINIENTOS CINCUENTA,COMUNIDAD EDIFICIO DEL CONDOR,Otras actividades,5461182,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Las Condes,-33.39026541,-70.53588721,INMOBILIARIA SENIORS S A,INMOBILIARIA SENIOR S.A.,Construcción e inmobiliarias,4586751,-,4.8672,4.8672,0,0,0,0,-,-
Metropolitana de Santiago,Vitacura,-33.39026474,-70.5868246,COMUNIDAD DE EDIFICIO CANDELARIA,COMUN. EDIF. CANDELARIA,Otras actividades,4590444,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.39023701,-70.61136805,EDIFICIO LOS CASTANOS CONDOMINIO BOSQUES DE LA PIRAMIDE N*5,CONDOMINIO BOSQUES DE LA PIRAMIDE.- TORRE LOS CASTAÑOS,Otras actividades,5400874,-,9493.91868,9493.91868,0,0,0,0,-,-
Metropolitana de Santiago,Pudahuel,-33.39019189,-70.76513226,CONSORCIO INDUSTRIAL DE ALIMENTOS S.A.,CENTRO DE DISTRIBUCIÓN CIAL,Producción de alimentos,5453680,-,0.401544,0.401544,0,0,0,0,257.36,-
Metropolitana de Santiago,Vitacura,-33.3901636,-70.5706751,AUTOMOTORES GILDEMEISTER SPA,GILDEMEISTER MOTOS,0,5452407,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.39014411,-70.57150256,COMUNIDAD EDIFICIO TRES TORRES DE VITACURA,COMUN. EDIF. TRES TORRES DE VITACURA,Otras actividades,4590330,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.39012992,-70.61890231,COMUNIDAD EDIFICIO PIONERO,COMUNIDAD EDIFICIO PIONERO,Otras actividades,5401003,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.39012836,-70.57913533,COMUNIDAD EDIFICIO LUIS PASTEUR    5706,COMUNIDAD EDIFICIO LUIS PASTEUR 5706,Otras actividades,3912024,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Las Condes,-33.39011244,-70.49898746,ADMINISTRADORA DE SUPERMERCADOS EXPRESS LIMITADA,EXPRESS LA PLAZA,Comercio,5461052,-,907.6874688,907.6874688,0,0,0,0,45.891,-
Metropolitana de Santiago,Vitacura,-33.3900823,-70.55924554,COMUNIDAD EDIFICIO LAS HUALTATAS,EDIFICIO LAS HUALTATAS,Otras actividades,5453480,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.39004656,-70.59539973,CLUB DE POLO Y EQUITACION SAN CRISTOBAL,CLUB DE POLO Y EQUITACION SAN CRISTOBAL,Otras actividades,5457989,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.39003707,-70.58063878,COMUNIDAD EDIFICIO JACQUES CAZOTTE  5657,COMUNIDAD EDIFICIO JACQUES CAZOTTE,Otras actividades,10857,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Pudahuel,-33.39002907,-70.78094271,EMASA LOGISTICA S.P.A,CENTRO DE DISTRIBUCION EMASA,0,5474808,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.39002285,-70.61881432,COMERCIALIZADORA DITEC AUTOMOVILES S A,DITEC CIUDAD EMPRESARIAL,Comercio,5458124,42.906,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.39000665,-70.58726069,OK MARKET S.A.,OKM LUIS CARRERA,0,5474674,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Conchalí,-33.38998626,-70.68057586,PQD SERVICIOS INTEGRALES Y COMPANIA LIMITADA,PQD SERVICIOS INTEGRALES Y CIA LTDA,Otras actividades,4299101,2.001,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Renca,-33.38997934,-70.76359067,LOGISTICA INDUSTRIAL S A,CENTRO DE DISTRIBUCIÓN VESPUCIO NORTE,0,5473794,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38996032,-70.62222112,LD EQUIPOS Y MAQUINARIAS LIMITADA,LD EQUIPOS Y MAQUINARIAS LIMITADA,Otras actividades,5463352,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38993465,-70.5787663,BANCO DE CHILE,BANCO CHILE LUIS PASTEUR,Otras actividades,5462797,-,3.066336,3.066336,0,0,0,0,-,-
Metropolitana de Santiago,Pudahuel,-33.38992389,-70.79075559,DIRECCION GENERAL DE AERONAUTICA CIVIL,ZONA AEROPORTUARIA CENTRAL,Otras actividades,5401061,-,419.6008253,419.6008253,0,0,0,0,-,-
Metropolitana de Santiago,Vitacura,-33.38991233,-70.56986427,BANCO DE CHILE,BANCO DE CHILE PLAZA IRENE FREI,Otras actividades,9616,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Renca,-33.38990341,-70.7581387,CENCOSUD RETAIL S.A.,P580 CD PARIS,Comercio,5469410,-,177.6528,177.6528,0,0,0,0,-,-
Metropolitana de Santiago,Vitacura,-33.38989694,-70.58737696,EDIFICIO EL PARQUE DE LUIS CARRERA N 2328,COMUNIDAD EDIFICIO EL PARQUE DE LUIS CARRERA,Otras actividades,3567315,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38987932,-70.58734438,COMUNIDAD EDIFICIO DONA JAVIERA,COMUN. EDIF. DOÑA JAVIERA,Otras actividades,4590343,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38987017,-70.58735497,COMUNIDAD EDIFICIO JOSE MIGUEL,COMUN. EDIF. DON JOSE MIGUEL,0,4590332,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38987017,-70.58735497,COMUNIDAD EDIFICIO JOSE MIGUEL,COMUNIDAD EDIFICIO JOSE MIGUEL,Otras actividades,4591736,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Conchalí,-33.38984928,-70.67736957,ARRIENDOS DE MAQUINARIAS LIFT SERVICE LIMITADA,ARRIENDO DE MAQUINARIAS LIFT SERVICE LIMITDA,Otras actividades,5465013,0.8,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38984432,-70.57025008,PATRICIO REYES INFANTE Y COMPANIA LIMITADA,PATRICIO REYES INFANTE Y CIA LTDA,Combustibles,3909021,7.05,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38982619,-70.61521995,EDIFICIO DEL CONDOR 590,COMUNIDAD EDIFICIO CONDOR 590,Otras actividades,5459547,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Pudahuel,-33.38982226,-70.85173937,PROCESADORA LOS GUINDOS LTDA,PROCESADORA LOS GUINDOS LTDA,0,246086,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38981886,-70.57226001,INMOBILIARIA GIGI S.A,EDIFICIO JUAN 23,Construcción e inmobiliarias,5462847,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38981172,-70.62323967,REUTTER S A,REUTTER SA,0,5452071,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.3898111,-70.57287266,IMPORTADORA Y COMERCIALIZADORA BLUEMEDICAL LIMITADA,BLUEMEDICAL,0,5471843,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38980926,-70.61859534,HIPERMERCADOS TOTTUS SA,TOTTUS CIUDAD EMPRESARIAL,Comercio,5467099,-,403.0604248,403.0604248,0,0,0,0,128.88,-
Metropolitana de Santiago,Conchalí,-33.38976666,-70.6894408,SOC CONCESIONARIA AUTOPISTA CENTRAL S A,AUTOPISTA CENTRAL,Otras actividades,4589089,-,3.8840256,3.8840256,0,0,0,0,-,-
Metropolitana de Santiago,Conchalí,-33.38971358,-70.67606615,ADMINISTRADORA DE SUPERMERCADOS HIPER LIMITADA,LIDER INDEPENDENCIA,Comercio,246093,-,2069.378496,2069.378496,0,0,0,0,911.83,-
Metropolitana de Santiago,Las Condes,-33.38958993,-70.54598107,INTEGRAMEDICA S.A.,INTEGRAMÉDICA LAS CONDES,Otras actividades,5469521,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38954075,-70.5700081,LEON VITACURA S.A.,LEON VITACURA,0,5472460,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Las Condes,-33.38953148,-70.54052939,COMUNIDAD EDIFICIO LAS CONDES 9402,COM EDIF LAS CONDES 9402,Otras actividades,4279292,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38952014,-70.61794495,CENTROS COMERCIALES VECINALES ARAUCO EXPRESS S.A,STRIP CENTER CIUDAD EMPRESARIAL 2,Comercio,5465011,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Pudahuel,-33.38942342,-70.79667944,PETROBRAS CHILE DISTRIBUCION LIMITADA,SERVICIO DE AVIACION EJECUTIVA,Combustibles,5453431,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Pudahuel,-33.38941179,-70.78059687,PRODUCTOS FARMACEUTICOS MEDIPHARM LIMITADA,PRODUCTOS FARMACEUTICOS MEDIPHARM LTDA,Otras actividades,5464738,43.261,-,-,-,-,-,-,12.22,-
Metropolitana de Santiago,Pudahuel,-33.38939391,-70.78058575,INMOBILIARIA ANYA S.A.,INMOBILIARIA ANYA SA,Construcción e inmobiliarias,5469068,-,-,-,-,-,-,-,306.97,-
Metropolitana de Santiago,Las Condes,-33.38938855,-70.54041936,CONDOMINIO GRAND VISTA,EDIFICIO GRAND VISTA,Otras actividades,3631771,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.3893582,-70.61375996,HORMIGONES TRANSEX LTDA,OFICINA CENTRAL HUECHURABA,0,5474850,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38934148,-70.60182647,E.KOVACS Y COMPANIA LIMITADA,EKOVACS LTDA MOVICENTER,Comercio,5457647,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38934135,-70.60183722,WENCO S A,WENCO S.A.,Industria manufacturera,1248,131.34,-,-,-,-,-,-,526.12,-
Metropolitana de Santiago,Huechuraba,-33.3893308,-70.60195528,GENERAL MOTORS CHILE INDUSTRIA AUTOMOTRIZ LIMITADA,GENERAL MOTORS CHILE LIMITADA,0,5452198,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Renca,-33.3893123,-70.69035654,LABORATORIOS SAVAL S A,LAB. SAVAL S.A. (2),Producción química,11451,161.056,0,0,0,0,0,0,-,-
Metropolitana de Santiago,Huechuraba,-33.38931131,-70.61943541,GESTORA DE PATRIMONIOS S A,RADISSON CIUDAD EMPRESARIAL,Otras actividades,322828,-,1286.598852,1286.598852,0,0,0,0,-,-
Metropolitana de Santiago,Renca,-33.38928357,-70.75478289,CHILECTRA S.A.,SSEE LO BOZA,Transmision y distribucion de energía eléctrica,5466150,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38925218,-70.58842955,COMUNIDAD EDIFICIO LUIS CARRERA 2376,COMUNIDAD EDIFICIO LUIS CARRERA,Otras actividades,4337209,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38916659,-70.61670208,COMUNIDAD  EDIFICIO CINCO,COMUNIDAD EDIFICIO CINCO,Otras actividades,5459523,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Renca,-33.38913831,-70.75548948,VH MANUFACTURA DE TUBOS DE ACERO SA,VH MANUFACTURA DE TUBOS DE ACERO SA,Industria manufacturera,1676,4.933,0,0,0,0,0,0,870.115,-
Metropolitana de Santiago,Curacaví,-33.38906442,-71.26679351,TELEFONICA MOVILES CHILE S A,CERRO ZAPATA,Otras actividades,4589799,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38906091,-70.61650661,CLARO CHILE S.A.,CONDOR 844 STGO3,Otras actividades,5461220,-,1.2946752,1.2946752,0,0,0,0,-,-
Metropolitana de Santiago,Huechuraba,-33.38901008,-70.62178419,CORTHORN QUALITY (CHILE) S A,CORTHORN QUALITY CHILE SA,Otras actividades,2007254,0.2,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38899864,-70.61644096,ALPHALAB SPA,ALPHALAB SPA,Otras actividades,5470145,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.388983,-70.56847148,BANCO SANTANDER CHILE,LOS COBRES DE VITACURA,Otras actividades,4586699,-,4.065961536,4.065961536,0,0,0,0,-,-
Metropolitana de Santiago,Huechuraba,-33.38897229,-70.61638672,COMUNIDAD EDIFICIO INTEC-CHILE,COMUNIDAD EDIFICIO INTEC CHILE,Otras actividades,5459182,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38897229,-70.61638672,CLARO CHILE S.A.,CONDOR 844 STGO 2,Otras actividades,5461208,-,3.2707584,3.2707584,0,0,0,0,-,-
Metropolitana de Santiago,Conchalí,-33.38896003,-70.6764387,SOCIEDAD COMERCIALIZADORA DE REPUESTOS S.A,SOC. COMERCIALIZADORA DE REPUESTOS. S.A.,0,5474675,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38892179,-70.56831987,EDIFICIO LOS CEDROS,COMUNIDAD EDIFICIO LOS CEDROS,Otras actividades,4586992,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38892179,-70.56831987,COMUNIDAD EDIFICIO LOS QUILLAYES,COMUNIDAD EDIFICIO LOS QUILLAYES,Otras actividades,4586998,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38888876,-70.56879231,BANCO DE CHILE,BANCO CHILE - LOS COBRES DE VITACURA EDW,Otras actividades,4586589,-,1.362816,1.362816,0,0,0,0,-,-
Metropolitana de Santiago,Las Condes,-33.38882321,-70.5452687,CENCOSUD RETAIL S.A.,JUMBO KENNEDY,Comercio,5462381,-,12985.168,12985.168,0,0,0,0,1065.06,-
Metropolitana de Santiago,Las Condes,-33.38882321,-70.5452687,ADM.CENTRO COM.ALTO LAS CONDES LTDA,S502,Otras actividades,322714,-,195.66144,195.66144,0,0,0,0,1283.16,-
Metropolitana de Santiago,Las Condes,-33.38882321,-70.5452687,FALABELLA RETAIL S.A.,FALABELLA ALTO LAS CONDES,Comercio,2777329,-,30.66336,30.66336,0,0,0,0,183.33,-
Metropolitana de Santiago,Las Condes,-33.38882321,-70.5452687,EASY S A,EASY ALTO LAS CONDES,Comercio,5460986,-,-,-,-,-,-,-,44.77,-
Metropolitana de Santiago,Las Condes,-33.38882227,-70.54534394,CENCOSUD RETAIL S.A.,P502 PARIS ALTO LAS CONDES,0,5465486,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38881131,-70.56707082,TELEFONICA CHILE S.A.,VITACURA,Otras actividades,5403024,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38877654,-70.62309142,CENTRO DE CONVENCIONES SANTIAGO S A,CENTRO CONVENCIONES SANTIAGO,Otras actividades,8406,-,0,0,0,0,0,0,424.2,-
Metropolitana de Santiago,Huechuraba,-33.38876995,-70.63253023,COMERCIAL SERPAN LIMITADA,SUCURSAL VESPUCIO,Comercio,3542486,139.3,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Conchalí,-33.38873996,-70.67136029,"CORP MUNICIPAL DE CONCHALI DE EDUCACION SALUD Y
            ATENCION DE MENORES",CESFAM LUCAS SIERRA,0,5473577,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38872003,-70.61705933,MICROPLAY S A,MICROPLAY SA,0,5471205,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38872003,-70.61705933,VIPAL CHILE SOCIEDAD ANONIMA,VIPAL CHILE,0,5475036,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38859735,-70.62300208,INVERSIONES Y DESARROLLO HUECHURABA LIMITADA,INVERSIONES  Y DESARROLLO HUECHURABA LTDA,Otras actividades,5468670,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38849085,-70.56745209,ADMINISTRADORA DE RESTAURANTES ARESTA S A,PIZZA HUT VITACURA,Otras actividades,5467224,-,-,-,-,-,-,-,0.936,-
Metropolitana de Santiago,Recoleta,-33.38848935,-70.64761861,0,PANADERIA POLLITO Y DOMINIQUE,Producción de alimentos,1792298,-,0,0,0,0,0,0,-,-
Metropolitana de Santiago,Pudahuel,-33.38844206,-70.80464655,AEROCARDAL LTDA,AEROCARDAL LTDA,Transporte,5458230,12.43,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38837658,-70.54564782,INMOBILIARIA HTV S.A.,ANTILLANCA,Construcción e inmobiliarias,5465224,-,-,-,-,-,-,-,1053,-
Metropolitana de Santiago,Las Condes,-33.38834588,-70.53941191,PETROBRAS CHILE RED LIMITADA,LAS CONDES ABADIA,Combustibles,5459595,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.3883192,-70.62151335,CONSTRUCTORA CONPAX SPA,FUNDO SAN JOSE SN COSMITO PENCO,Construcción e inmobiliarias,5462033,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Las Condes,-33.38831795,-70.5026979,CONDOMINIO ENTRE VALLES,COMUNIDAD EDIFICIO ENTRE VALLES,Otras actividades,5466640,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38830497,-70.6149983,CEMENTATION SUDAMERICA S.A,SIDREP,Otras actividades,714196,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38821629,-70.54548372,TRANSPORTES TMS LIMITADA,TRANSPORTES TMS LTDA,Transporte,5464698,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Las Condes,-33.38817726,-70.51353215,AGUAS CORDILLERA S A,COMPLEJO LOS DOMINICOS,Suministro y tratamiento de aguas,4586453,0.522,0,0,0,0,0,0,-,-
Metropolitana de Santiago,Vitacura,-33.38816335,-70.56696243,BANCO SANTANDER CHILE,LOS CASTAÑOS,Otras actividades,4586698,-,1.812817843,1.812817843,0,0,0,0,-,-
Metropolitana de Santiago,Vitacura,-33.38802155,-70.59015949,COMUNIDAD EDIFICIO BOULEVAR DEL POLO,COMUNIDAD EDIFICIO BOULEVARD DEL POLO,Otras actividades,10243,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Las Condes,-33.38801862,-70.53962115,EDIFICIOS JARDINES DE LASCONDES HABITACIONAL II,EDIFICIO JARDINES DE LAS CONDES HABITACIONAL II,0,5473375,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Conchalí,-33.38793653,-70.69006115,ACRUS CCL LABELS S.A,ACRUS CCL  PANAMERICANA NORTE 5369,Otras actividades,5452738,21.57,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Conchalí,-33.38793653,-70.69006115,SERVICIO LUCAS DIESEL S A,SERVICIO LUCAS DIESEL SA,Comercio,312224,7.1,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Conchalí,-33.38793653,-70.69006115,TALLERES LUCAS LTDA,TALLERES LUCAS LIMITADA,0,5463078,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Conchalí,-33.38793521,-70.69015788,INDUSTRIA TEXTIL TALINAY LIMITADA,INDUSTRIA TEXTIL TALINAY LTDA,Industria manufacturera,4585714,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38785313,-70.54640184,EDIFICIO GALLETUE 1060,COMUNIDAD EDIFICIO GALLETUE 1060,0,5470839,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38781823,-70.59054281,COMUNIDAD EDIFICIO PARQUE DEL POLO II,COMUNIDAD EDIFICIO PARQUE DEL POLO II,Otras actividades,7736,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38780816,-70.61575239,COMUNICACIONES NETGLOBALIS S A,NETGLOBALIS,Otras actividades,334635,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Conchalí,-33.38778575,-70.68987548,MUTUAL DE SEGURIDAD CAMARA CHILENA DE LA CONSTRUCCION,AGENCIA QUILICURA,Otras actividades,4663456,0.452,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Las Condes,-33.38769745,-70.54296966,DERCOCENTER S A,DERCOCENTER MAZDA KENNEDY,Otras actividades,5466597,6.691,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38768148,-70.6171691,BIG COMPANY INC.S.A.,OFICINA PRINCIPAL BIG COMPANY,0,5471213,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38764414,-70.54652714,INMOBILIARIA AFA S.A.,EDIFICIO GALLETUE,Construcción e inmobiliarias,5465842,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Renca,-33.38756482,-70.76088663,LINDE GAS CHILE S.A.,PLANTA RENCA,Combustibles,4983,-,-,-,-,-,-,-,108.05,-
Metropolitana de Santiago,Conchalí,-33.38750134,-70.68956897,ATLAS COPCO CHILE SPA,ATLAS COPCO SPA,0,5472992,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38748761,-70.6168215,EDIFICIO CONDOR 8 Y 9,COMUNIDAD EDIFICIO CONDOR 8 Y 9,0,5474255,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38748002,-70.57676534,PANIFICADORA LO SALDES S.A.,LINO Y CARLOS MENDEZ Y CIA. LTDA.,Producción de alimentos,774901,-,1422.0416,1422.0416,0,0,0,0,-,-
Metropolitana de Santiago,Vitacura,-33.38736231,-70.54236171,SOCIEDAD CONCESIONARIA COSTANERA NORTE S A,P7,Otras actividades,5452426,-,3.4857264,3.4857264,0,0,0,0,-,-
Metropolitana de Santiago,Renca,-33.38736202,-70.69118955,AJAY SQM CHILE SOCIEDAD ANONIMA,AJAYSQM CHILE SA,Producción química,2167,3.097,16928.17,16928.17,0,0,0,0,8.28,-
Metropolitana de Santiago,Huechuraba,-33.3873452,-70.62220478,REDBUS  URBANO  S  A,EL SALTO,Transporte,5457653,76.111,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38730333,-70.55287464,MUTUAL DE SEGURIDAD CAMARA CHILENA DE LA CONSTRUCCION,AGENCIA LAS TRANQUERAS,Otras actividades,5460034,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Conchalí,-33.38729212,-70.68903816,EPIROC CHILE S.A.C,ATLAS COPCO CHILENA S.A.C,0,4586050,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Conchalí,-33.38729052,-70.68915638,EPIROC CHILE S.A.C,EPIROC CHILE SAC    OFICINA CENTRAL,Otras actividades,7924,101.34,221.9696228,221.9696228,0,0,0,0,319.54,-
Metropolitana de Santiago,Vitacura,-33.38728255,-70.54659599,EDIFICIO PARQUE TUPUNGATO,EDIFICIO PARQUE TUPUNGATO,Otras actividades,2959330,-,0,0,0,0,0,0,-,-
Metropolitana de Santiago,Quilicura,-33.38727887,-70.73122145,COMERCIAL LOS ROQUES LIMITADA,COMERCIAL LOS ROQUES LTDA,Comercio,5465668,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Huechuraba,-33.38723945,-70.61440883,COMERCIALIZADORA ANDES SECRET LIMITADA,ANDES SECRET,0,5471760,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38723941,-70.55293801,MUTUAL DE SEGURIDAD CAMARA CHILENA DE LA CONSTRUCCION,CAS LAS TRANQUERAS,Otras actividades,5468093,0.103,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38719487,-70.56509598,AUTOMOTORA COMERCIAL COSTABAL Y ECHENIQUE S A,COSECHE VITACURA SERVICIO TECNICO,Comercio,5467421,5.725,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Renca,-33.38717325,-70.75861048,FINNING CHILE S A,FINNING SUCURSAL SANTIAGO (LO BOZA,Comercio,4242837,297.118,1.362868,1.362868,0,0,0,0,176.69,-
Metropolitana de Santiago,Renca,-33.38710144,-70.69112001,TEXTIL CASALE LIMITADA,TEXTIL CASALE LIMITADA,Industria manufacturera,5462439,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Las Condes,-33.38700166,-70.53872168,COMUNIDAD EDIFICIO LOFT,COMUNIDAD EDIFICIO LOFT,Otras actividades,11076,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Pudahuel,-33.38698096,-70.81824719,MONDELEZ CHILE S.A.,MONDELEZ CHILE SA,0,5474833,-,-,-,-,-,-,-,-,-
Metropolitana de Santiago,Vitacura,-33.38688628,-70.5652517,HIPERMERCADOS TOTTUS SA,TOTTUS VITACURA MIGUEL COMAS,Comercio,5469357,-,-,-,-,-,-,-,-,-
